domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
workforce,labor_management,absence,submission_timestamp,submission_timestamp,Absence Submission Timestamp,TIMESTAMP,,,,,transactional_data,The date and time when the employee or their representative submitted the absence request.,SAP HR Employee Self-Service
workforce,labor_management,absence,type_code,type_code,Absence Type Code,STRING,,,,"^[A-Z0-9]{2,10}$",transactional_data,"Code representing the type of absence (e.g., VAC for vacation, SICK for sick leave, FMLA for Family Medical Leave Act, UNION for union leave, JURY for jury duty, MIL for military leave, WC for workers compensation leave, UNPAID for unpaid leave).",SAP HR Absence Type Configuration
workforce,labor_management,absence,type_name,type_name,Absence Type Name,STRING,,,,,transactional_data,"Human-readable name of the absence type (e.g., Vacation, Sick Leave, FMLA Leave, Union Business, Jury Duty, Military Leave, Workers Compensation, Unpaid Leave).",SAP HR Absence Type Configuration
workforce,labor_management,absence,union_code,union_code,Union Code,STRING,,,,"^[A-Z0-9]{2,6}$",transactional_data,Code identifying the labor union to which the employee belongs. Relevant for union leave types and collective bargaining agreement compliance.,SAP HR Organizational Management
workforce,labor_management,absence,work_center_code,work_center_code,Work Center Code,STRING,,,,"^[A-Z0-9]{4,10}$",transactional_data,Code identifying the work center or operational facility where the employee is normally assigned. Used for resource capacity planning.,SAP ERP Plant Maintenance (PM)
workforce,labor_management,absence,workers_comp_claim_number,workers_comp_claim_number,Workers Compensation Claim Number,STRING,,,confidential,"^WC-[0-9]{6,12}$",transactional_data,Claim number assigned to workers compensation leave for tracking occupational injury or illness cases. Populated only for workers compensation absence types.,Occupational Safety and Health Administration (OSHA) Recordkeeping
workforce,labor_management,employee,employee_id,employee_id,Employee Identifier,BIGINT,Y,,"confidential,pii",,master_data,Primary key for employee,
workforce,labor_management,employee,facility_id,facility_id,Facility Id (Foreign Key),BIGINT,,property.facility.facility_id,,,master_data,"Foreign key linking to property.facility. Business justification: HR reporting assigns each employee to a primary facility for payroll, safety training, and resource allocation.",Internal - LLM Generated Cross-Domain Link
workforce,labor_management,employee,manager_employee_id,manager_employee_id,,BIGINT,,workforce.employee.employee_id,self_ref_fk,,master_data,Self-referencing FK on employee (manager_employee_id),
workforce,labor_management,employee,supervisor_employee_id,supervisor_employee_id,Supervisor Employee ID (SUPV_ID),BIGINT,,workforce.employee.employee_id,"confidential,pii",,master_data,Employee ID of the direct supervisor.,employee
workforce,labor_management,employee,tech_project_id,tech_project_id,Project Manager Employee Id (Foreign Key),BIGINT,,technology.tech_project.tech_project_id,,,master_data,"Foreign key linking to technology.tech_project. Business justification: Technology Project Management process assigns a workforce employee as project manager for each tech project, used in project governance reports.",Internal - LLM Generated Cross-Domain Link
workforce,labor_management,employee,address_line1,address_line1,Employee Address Line 1 (ADDRESS_LINE1),STRING,,,"restricted,pii_address",,master_data,First line of the employee's home address.,SAP HR
workforce,labor_management,employee,availability_status,availability_status,Availability Status (AVAIL_STATUS),STRING,,,,available|unavailable|on_call,master_data,Current work availability of the employee.,
workforce,labor_management,employee,birth_date,birth_date,Birth Date (DOB),DATE,,,"restricted,pii_dob",,master_data,Employee's date of birth.,
workforce,labor_management,employee,cdl_expiration_date,cdl_expiration_date,CDL Expiration Date (CDL_EXP),DATE,,,,,master_data,Expiration date of the employee's CDL.,
workforce,labor_management,employee,cdl_license_class,cdl_license_class,CDL License Class (CDL_CLASS),STRING,,,,,master_data,"Commercial Driver's License class held by the employee, if applicable.",
workforce,labor_management,employee,city,city,Employee City (CITY),STRING,,,,,master_data,City of the employee's home address.,SAP HR
workforce,labor_management,employee,clicksoftware_resource_code,clicksoftware_resource_code,ClickSoftware Resource ID (CS_RES_ID),STRING,,,,,master_data,Identifier for the employee in the ClickSoftware workforce management system.,ClickSoftware WFM
workforce,labor_management,employee,cost_center_code,cost_center_code,Cost Center Code (COST_CENTER),STRING,,,,,master_data,Cost center associated with the employee's labor charges.,
workforce,labor_management,employee,country_code,country_code,Employee Country Code (COUNTRY_CODE),STRING,,,,,master_data,Three‑letter ISO country code of the employee's residence.,SAP HR
workforce,labor_management,employee,craft_type,craft_type,Craft Type (CRAFT_TYPE),STRING,,,,lineworker|meter_reader|technician|engineer|dispatcher,master_data,Primary trade or craft classification of the employee.,
workforce,labor_management,employee,created_timestamp,created_timestamp,Record Created Timestamp (CREATED_TS),TIMESTAMP,,,,,master_data,Timestamp when the employee record was first created in the system.,
workforce,labor_management,employee,department_code,department_code,Department Code (DEPT_CODE),STRING,,,,,master_data,Code of the department to which the employee belongs.,
workforce,labor_management,employee,email_address,email_address,Employee Email Address (EMAIL),STRING,,,"restricted,pii_email","^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$",master_data,Primary work email address for the employee.,SAP HR
workforce,labor_management,employee,employee_number,employee_number,Employee Number (EMP_NUM),STRING,,,,,master_data,Internal employee identifier used across corporate systems.,SAP HR
workforce,labor_management,employee,employee_status,employee_status,Employee Status (EMP_STATUS),STRING,,,,active|inactive|terminated|retired|on_leave,master_data,Current lifecycle status of the employee.,
workforce,labor_management,employee,employee_type,employee_type,Employee Type (EMP_TYPE),STRING,,,,full_time|part_time|contractor|temporary|seasonal,master_data,Classification of employment relationship.,
workforce,labor_management,employee,employment_status,employment_status,Employment Status (EMPLOY_STATUS),STRING,,,,employed|terminated|retired|leave_of_absence,master_data,Current employment status of the employee.,
workforce,labor_management,employee,employment_type,employment_type,Employment Type (EMPLOY_TYPE),STRING,,,,permanent|temporary|contract,master_data,Nature of the employment agreement.,
workforce,labor_management,employee,first_name,first_name,Employee First Name (FIRST_NAME),STRING,,,"restricted,pii_name",,master_data,Given name of the employee.,SAP HR
workforce,labor_management,employee,full_name,full_name,Employee Full Name (FULL_NAME),STRING,,,"restricted,pii_name",,master_data,Legal full name of the employee as recorded in the HR system.,SAP HR
workforce,labor_management,employee,gender_code,gender_code,Gender Code (GENDER),STRING,,,"confidential,pii",M|F|X|U,master_data,Gender of the employee.,
workforce,labor_management,employee,hire_date,hire_date,Hire Date (HIRE_DATE),DATE,,,,,master_data,Date the employee was hired.,
workforce,labor_management,employee,hourly_rate,hourly_rate,Hourly Rate (HR_RATE),"DECIMAL(10,2)",,,"confidential,pii_financial",,master_data,Standard hourly compensation rate for the employee.,
workforce,labor_management,employee,it_service_id,it_service_id,It Service Id (Foreign Key),BIGINT,,,,,master_data,"Foreign key linking to technology.it_service. Business justification: IT Service Ownership register assigns a workforce employee as service owner, needed for ITIL service management and SLA tracking.",Internal - LLM Generated Cross-Domain Link
workforce,labor_management,employee,job_title,job_title,Job Title (JOB_TITLE),STRING,,,,,master_data,Official job title of the employee.,
workforce,labor_management,employee,last_name,last_name,Employee Last Name (LAST_NAME),STRING,,,"restricted,pii_name",,master_data,Family name of the employee.,SAP HR
workforce,labor_management,employee,last_safety_training_date,last_safety_training_date,Last Safety Training Date (LAST_SAFETY_TRAIN),DATE,,,,,master_data,Date of the most recent safety training completed by the employee.,
workforce,labor_management,employee,location_code,location_code,Location Code (LOC_CODE),STRING,,,,,master_data,Home depot or primary work location code for the employee.,
workforce,labor_management,employee,mobile_device_code,mobile_device_code,Mobile Device ID (MOBILE_DEV_ID),STRING,,,"restricted,pii_phone",,master_data,Identifier of the mobile device assigned to the employee for field operations.,
workforce,labor_management,employee,modified_timestamp,modified_timestamp,Record Modified Timestamp (MODIFIED_TS),TIMESTAMP,,,,,master_data,Timestamp of the most recent update to the employee record.,
workforce,labor_management,employee,org_unit_code,org_unit_code,Organizational Unit Code (ORG_UNIT),STRING,,,,,master_data,Organizational unit identifier within the enterprise hierarchy.,
workforce,labor_management,employee,osha_qualified,osha_qualified,OSHA Qualified (OSHA_QUAL),BOOLEAN,,,,,master_data,Indicates whether the employee has completed required OSHA safety training.,
workforce,labor_management,employee,overtime_eligible,overtime_eligible,Overtime Eligible (OT_ELIGIBLE),BOOLEAN,,,,,master_data,Indicates if the employee is eligible for overtime pay.,
workforce,labor_management,employee,pay_currency_code,pay_currency_code,Pay Currency Code (PAY_CURR),STRING,,,,USD|CAD|MXN,master_data,ISO currency code for the employee's compensation.,
workforce,labor_management,employee,phone_number,phone_number,Employee Phone Number (PHONE),STRING,,,"restricted,pii_phone",,master_data,Primary contact phone number for the employee.,SAP HR
workforce,labor_management,employee,postal_code,postal_code,Employee Postal Code (POSTAL_CODE),STRING,,,"restricted,pii_address",,master_data,Postal/ZIP code of the employee's home address.,SAP HR
workforce,labor_management,employee,safety_incident_count,safety_incident_count,Safety Incident Count (SAFETY_INC_COUNT),INT,,,,,master_data,Cumulative count of safety incidents associated with the employee.,
workforce,labor_management,employee,sap_personnel_number,sap_personnel_number,SAP Personnel Number (SAP_PER_NUM),STRING,,,,,master_data,Personnel number assigned by SAP ERP HR module.,SAP HR
workforce,labor_management,employee,social_security_number,social_security_number,Social Security Number (SSN),STRING,,,"restricted,pii_identifier",,master_data,Government‑issued identifier for the employee.,
workforce,labor_management,employee,state_province,state_province,Employee State/Province (STATE_PROVINCE),STRING,,,,,master_data,State or province of the employee's home address.,SAP HR
workforce,labor_management,employee,termination_date,termination_date,Termination Date (TERM_DATE),DATE,,,,,master_data,"Date the employee's employment ended, if applicable.",
workforce,labor_management,employee,termination_reason,termination_reason,Termination Reason (TERM_REASON),STRING,,,,,master_data,Reason for termination of employment.,
workforce,labor_management,employee,union_affiliation_code,union_affiliation_code,Union Affiliation Code (UNION_CODE),STRING,,,,,master_data,Code representing the employee's union affiliation.,
workforce,labor_management,employee,union_local_number,union_local_number,Union Local Number (UNION_LOCAL),STRING,,,,,master_data,Local union chapter number for the employee.,
workforce,labor_management,labor_rate,labor_rate_id,labor_rate_id,Labor Rate ID,BIGINT,Y,,,,reference_data,Unique identifier for the labor rate record. Primary key.,Internal Data Management Standard
workforce,labor_management,labor_rate,facility_id,facility_id,Facility Id (Foreign Key),BIGINT,,property.facility.facility_id,,,reference_data,Foreign key linking to property.facility. Business justification: Costing models use facility‑specific labor rates to calculate project estimates and regulatory cost reporting.,Internal - LLM Generated Cross-Domain Link
workforce,labor_management,labor_rate,union_agreement_id,union_agreement_id,,BIGINT,,workforce.union_agreement.union_agreement_id,internal,,reference_data,FK to workforce.union_agreement,
workforce,labor_management,labor_rate,burden_percentage,burden_percentage,Labor Burden Percentage,"DECIMAL(5,2)",,,,,reference_data,"Percentage markup applied to direct labor rate to account for benefits, payroll taxes, insurance, and other overhead costs. Used for fully-loaded labor cost calculations in work order costing and rate case filings.","SAP Controlling (CO) Overhead Rate Configuration, FERC Uniform System of Accounts, FASB ASC 980"
workforce,labor_management,labor_rate,capex_opex_indicator,capex_opex_indicator,Capital Expenditure (CAPEX) / Operating Expenditure (OPEX) Indicator,STRING,,,,CAPEX|OPEX|both,reference_data,"Indicates whether labor costs for this craft are typically capitalized (CAPEX), expensed (OPEX), or split between both. Drives accounting treatment in work order settlement.","FASB ASC 980 (Regulated Operations), FERC Uniform System of Accounts, SAP Plant Maintenance (PM) Settlement Rules"
workforce,labor_management,labor_rate,cost_center_default,cost_center_default,Default Cost Center,STRING,,,,"^[A-Z0-9]{6,12}$",reference_data,Default SAP cost center for charging labor costs associated with this craft classification. Used for work order cost allocation and financial reporting.,"SAP Controlling (CO) Cost Center Accounting, FERC Uniform System of Accounts"
workforce,labor_management,labor_rate,craft_classification_code,craft_classification_code,Craft Classification Code,STRING,,,,"^[A-Z0-9]{4,12}$",reference_data,"Standardized code identifying the craft or trade classification (e.g., lineworker, electrician, meter technician, substation operator). Aligns with union job classifications and SAP HR organizational assignment codes.","SAP HR Organizational Management, Union Collective Bargaining Agreement (CBA) Job Classifications"
workforce,labor_management,labor_rate,craft_classification_name,craft_classification_name,Craft Classification Name,STRING,,,,,reference_data,"Full descriptive name of the craft or trade classification (e.g., Journeyman Lineworker, Senior Substation Electrician, Advanced Meter Technician).","SAP HR Organizational Management, Union CBA"
workforce,labor_management,labor_rate,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,reference_data,Timestamp when this labor rate record was first created in the system. Used for audit trail and data lineage.,"SAP HR Master Data Audit Trail, Internal Data Governance Standards"
workforce,labor_management,labor_rate,currency_code,currency_code,Currency Code,STRING,,,,^[A-Z]{3}$,reference_data,Three-letter ISO 4217 currency code for all monetary rates (typically USD for U.S. utilities).,"ISO 4217 Currency Codes, SAP Financial Accounting (FI) Currency Configuration"
workforce,labor_management,labor_rate,double_time_rate,double_time_rate,Double Time Hourly Rate,"DECIMAL(12,4)",,,,,reference_data,"Hourly labor rate for double-time hours (typically 2x straight time rate). Applied for holidays, Sundays, or extended overtime per union agreement.","SAP HR Payroll Wage Type, Union CBA Premium Pay Provisions"
workforce,labor_management,labor_rate,effective_end_date,effective_end_date,Effective End Date,DATE,,,,,reference_data,Date when this labor rate expires or is superseded by a new rate. Null indicates the rate is currently active with no defined end date.,"SAP HR Master Data Time Constraints, Union CBA Effective Dates"
workforce,labor_management,labor_rate,effective_start_date,effective_start_date,Effective Start Date,DATE,,,,,reference_data,"Date when this labor rate becomes effective. Supports rate changes due to union negotiations, annual adjustments, or contract renewals.","SAP HR Master Data Time Constraints, Union CBA Effective Dates"
workforce,labor_management,labor_rate,employee_class,employee_class,Employee Class,STRING,,,,field|office|technical|supervisory|executive,reference_data,"Broad classification of employee role (field workforce, office staff, technical specialist, supervisory, executive). Used for workforce planning and cost allocation.",SAP HR Organizational Management
workforce,labor_management,labor_rate,flsa_status,flsa_status,Fair Labor Standards Act (FLSA) Status,STRING,,,,exempt|non-exempt,reference_data,FLSA classification determining overtime eligibility. Non-exempt employees are entitled to overtime pay; exempt employees are not.,"Fair Labor Standards Act (FLSA), SAP HR Payroll Configuration"
workforce,labor_management,labor_rate,gl_account_default,gl_account_default,Default General Ledger (GL) Account,STRING,,,,"^[0-9]{6,10}$",reference_data,Default general ledger account code for posting labor expenses. Aligns with FERC Uniform System of Accounts for regulated utility accounting.,"SAP Financial Accounting (FI) Chart of Accounts, FERC Uniform System of Accounts"
workforce,labor_management,labor_rate,last_modified_by,last_modified_by,Record Last Modified By User,STRING,,,,,reference_data,User ID or system identifier of the person or process that last modified this labor rate record.,"SAP HR Master Data Audit Trail, Internal Data Governance Standards"
workforce,labor_management,labor_rate,last_modified_timestamp,last_modified_timestamp,Record Last Modified Timestamp,TIMESTAMP,,,,,reference_data,Timestamp when this labor rate record was last updated. Used for change tracking and audit compliance.,"SAP HR Master Data Audit Trail, Internal Data Governance Standards"
workforce,labor_management,labor_rate,notes,notes,Rate Notes,STRING,,,,,reference_data,"Free-text notes providing additional context about the labor rate, such as special conditions, negotiation history, or application rules.",SAP HR Master Data Long Text
workforce,labor_management,labor_rate,on_call_rate,on_call_rate,On-Call Standby Rate,"DECIMAL(12,4)",,,,,reference_data,"Hourly or daily rate paid to employees on standby/on-call status, available for emergency dispatch. May be a flat rate or percentage of straight time rate.","SAP HR Payroll Wage Type, Union CBA On-Call Provisions"
workforce,labor_management,labor_rate,overhead_percentage,overhead_percentage,Overhead Allocation Percentage,"DECIMAL(5,2)",,,,,reference_data,"Percentage markup for indirect overhead costs (supervision, facilities, administrative support) allocated to labor. Used in CAPEX/OPEX cost allocation and regulatory reporting.","SAP Controlling (CO) Overhead Rate Configuration, FERC Uniform System of Accounts"
workforce,labor_management,labor_rate,overtime_rate,overtime_rate,Overtime Hourly Rate,"DECIMAL(12,4)",,,,,reference_data,Hourly labor rate for overtime hours (typically 1.5x straight time rate). Applied for hours worked beyond standard shift or weekly threshold per union agreement and FLSA regulations.,"SAP HR Payroll Wage Type, Union CBA Overtime Provisions, Fair Labor Standards Act (FLSA)"
workforce,labor_management,labor_rate,pay_grade,pay_grade,Pay Grade,STRING,,,,"^[A-Z0-9]{1,6}$",reference_data,"Pay grade or step level within the craft classification (e.g., Grade 1, Grade 2, Step A, Step B). Determines base compensation level per union agreement or company pay structure.","SAP HR Payroll Wage Type Configuration, Union CBA Pay Schedules"
workforce,labor_management,labor_rate,rate_approval_authority,rate_approval_authority,Rate Approval Authority,STRING,,,,,reference_data,"Entity or individual who approved the labor rate (e.g., HR Director, Union Negotiating Committee, Public Utility Commission).","Union CBA, SAP HR Workflow Approval Records"
workforce,labor_management,labor_rate,rate_approval_date,rate_approval_date,Rate Approval Date,DATE,,,,,reference_data,"Date when the labor rate was formally approved by management, union ratification, or regulatory authority.","Union CBA Ratification Records, SAP HR Master Data Audit Trail"
workforce,labor_management,labor_rate,rate_source,rate_source,Rate Source,STRING,,,,union_cba|company_policy|market_survey|contractor_agreement|regulatory_mandate,reference_data,"Source authority for the labor rate (union collective bargaining agreement, company compensation policy, market survey, contractor agreement, regulatory mandate).","Union CBA, SAP HR Compensation Management"
workforce,labor_management,labor_rate,rate_status,rate_status,Rate Status,STRING,,,,active|pending|expired|superseded|suspended,reference_data,"Current lifecycle status of the labor rate record (active and in use, pending approval, expired, superseded by newer rate, suspended).",SAP HR Master Data Status Management
workforce,labor_management,labor_rate,rate_type,rate_type,Labor Rate Type,STRING,,,,union|non-union|contractor|temporary|apprentice|management,reference_data,"Classification of the labor rate source and employment relationship (union employee, non-union employee, contractor, temporary worker, apprentice, management).","SAP HR Personnel Administration, Union CBA"
workforce,labor_management,labor_rate,shift_differential_rate,shift_differential_rate,Shift Differential Rate,"DECIMAL(12,4)",,,,,reference_data,"Additional hourly premium for non-standard shifts (evening, night, weekend shifts). Added to base straight time rate.","SAP HR Payroll Wage Type, Union CBA Shift Premium Provisions"
workforce,labor_management,labor_rate,storm_emergency_rate,storm_emergency_rate,Storm Emergency Premium Rate,"DECIMAL(12,4)",,,,,reference_data,Premium hourly rate applied during declared storm or emergency restoration events. Typically higher than standard overtime to incentivize rapid response for grid restoration.,"SAP HR Payroll Wage Type, Union CBA Emergency Response Provisions, NERC Emergency Operations Standards"
workforce,labor_management,labor_rate,straight_time_rate,straight_time_rate,Straight Time Hourly Rate,"DECIMAL(12,4)",,,,,reference_data,"Standard hourly labor rate for regular working hours (typically Monday-Friday, standard shift). Expressed in USD per hour.","SAP HR Payroll Wage Type, Union CBA Wage Schedules, FASB ASC 980 (Regulated Operations)"
workforce,labor_management,labor_rate,work_location_type,work_location_type,Work Location Type,STRING,,,,field|office|hybrid|remote,reference_data,"Primary work location type for this labor classification (field-based, office-based, hybrid, remote). Impacts travel time allowances and expense policies.","SAP HR Organizational Management, Union CBA Work Rules"
workforce,labor_management,labor_rate,created_by,created_by,Record Created By User,STRING,,,,,reference_data,User ID or system identifier of the person or process that created this labor rate record.,"SAP HR Master Data Audit Trail, Internal Data Governance Standards"
workforce,labor_management,payroll_period,payroll_period_id,payroll_period_id,Payroll Period Identifier,BIGINT,Y,,,,master_data,Primary key for payroll_period,
workforce,labor_management,payroll_period,prior_payroll_period_id,prior_payroll_period_id,,BIGINT,,workforce.payroll_period.payroll_period_id,self_ref_fk,,master_data,Self-referencing FK on payroll_period (prior_payroll_period_id),
workforce,labor_management,payroll_period,approval_status,approval_status,,STRING,,,,,master_data,Current approval state of the payroll period.,
workforce,labor_management,payroll_period,approved_by,approved_by,,STRING,,,,,master_data,Name or identifier of the person who approved the payroll period.,
workforce,labor_management,payroll_period,approved_timestamp,approved_timestamp,,TIMESTAMP,,,,,master_data,Timestamp when the payroll period was approved.,
workforce,labor_management,payroll_period,created_timestamp,created_timestamp,,TIMESTAMP,,,,,master_data,Timestamp when the payroll period record was first created.,
workforce,labor_management,payroll_period,description,description,,STRING,,,,,master_data,Free‑form description or notes about the payroll period.,
workforce,labor_management,payroll_period,end_date,end_date,,DATE,,,,,master_data,Last calendar date of the payroll period.,
workforce,labor_management,payroll_period,fiscal_year,fiscal_year,,INT,,,,,master_data,Fiscal year to which the payroll period belongs.,
workforce,labor_management,payroll_period,frequency,frequency,,STRING,,,,,master_data,Standard frequency at which payroll is processed for this period.,
workforce,labor_management,payroll_period,is_bonus_period,is_bonus_period,,BOOLEAN,,,,,master_data,True if the period includes bonus compensation.,
workforce,labor_management,payroll_period,is_overtime_eligible,is_overtime_eligible,,BOOLEAN,,,,,master_data,True if employees are eligible for overtime pay during this period.,
workforce,labor_management,payroll_period,labor_category,labor_category,,STRING,,,,,master_data,"Primary labor category (e.g., lineworker, meter_reader) for the period.",
workforce,labor_management,payroll_period,notes,notes,,STRING,,,,,master_data,Additional free‑form notes related to the payroll period.,
workforce,labor_management,payroll_period,pay_date,pay_date,,DATE,,,,,master_data,Date on which payroll for the period is issued to employees.,
workforce,labor_management,payroll_period,payroll_amount_cap,payroll_amount_cap,,"DECIMAL(12,2)",,,,,master_data,Maximum total payroll amount allowed for the period.,
workforce,labor_management,payroll_period,payroll_currency,payroll_currency,,STRING,,,,,master_data,"ISO 4217 currency code for payroll amounts (e.g., USD).",
workforce,labor_management,payroll_period,payroll_cycle_type,payroll_cycle_type,,STRING,,,,,master_data,Classification of the payroll cycle frequency for the period.,
workforce,labor_management,payroll_period,payroll_method,payroll_method,,STRING,,,,,master_data,Method used to disburse payroll for the period.,
workforce,labor_management,payroll_period,period_name,period_name,,STRING,,,,,master_data,"Human‑readable name of the payroll period (e.g., ""July 2023"").",
workforce,labor_management,payroll_period,period_number,period_number,,INT,,,,,master_data,"Sequential number of the period within the fiscal year (e.g., 7 for July).",
workforce,labor_management,payroll_period,start_date,start_date,,DATE,,,,,master_data,First calendar date of the payroll period.,
workforce,labor_management,payroll_period,status,status,,STRING,,,,,master_data,Current lifecycle status of the payroll period.,
workforce,labor_management,payroll_period,tax_withholding_code,tax_withholding_code,,STRING,,,,,master_data,Code representing the tax withholding classification applied to the period.,
workforce,labor_management,payroll_period,union_applicable,union_applicable,,BOOLEAN,,,,,master_data,True if union rules apply to labor during this period.,
workforce,labor_management,payroll_period,updated_timestamp,updated_timestamp,,TIMESTAMP,,,,,master_data,Timestamp of the most recent update to the payroll period record.,
workforce,labor_management,qualification,qualification_id,qualification_id,Qualification ID,BIGINT,Y,,,,reference_data,Unique identifier for the workforce qualification record. Primary key.,Internal Data Management Standard
workforce,labor_management,qualification,superseded_by_qualification_id,superseded_by_qualification_id,Superseded By Qualification ID,BIGINT,,workforce.qualification.qualification_id,,,reference_data,Reference to the qualification_id that supersedes this qualification if it has been replaced by a newer version or updated standard. Null if not superseded.,Workforce Management Standard
workforce,labor_management,qualification,cost_per_worker_usd,cost_per_worker_usd,Cost Per Worker (USD),"DECIMAL(10,2)",,,confidential,,reference_data,"Standard cost in US dollars to obtain or renew this qualification per worker, including training fees, examination fees, and certification fees. Used for workforce development budgeting.",Financial Management Standard
workforce,labor_management,qualification,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,reference_data,Timestamp when this qualification record was first created in the system. Used for audit trail and data lineage.,Data Governance Standard
workforce,labor_management,qualification,effective_date,effective_date,Effective Date,DATE,,,,,reference_data,Date when this qualification definition became effective and available for assignment to workers in the workforce management system.,Workforce Management Standard
workforce,labor_management,qualification,end_date,end_date,End Date,DATE,,,,,reference_data,Date when this qualification definition was retired or superseded. Null if currently active. Used to maintain historical qualification definitions for audit and reporting.,Workforce Management Standard
workforce,labor_management,qualification,examination_required_flag,examination_required_flag,Examination Required Flag,BOOLEAN,,,,,reference_data,Indicates whether an examination or assessment is required to obtain this qualification (True) or if completion of training alone is sufficient (False).,Workforce Management Standard
workforce,labor_management,qualification,external_training_provider,external_training_provider,External Training Provider,STRING,,,,,reference_data,Name of the primary external training provider or vendor if internal training is not available. Null if training is provided internally.,Workforce Management Standard
workforce,labor_management,qualification,internal_training_available_flag,internal_training_available_flag,Internal Training Available Flag,BOOLEAN,,,,,reference_data,Indicates whether the utility offers internal training programs for this qualification (True) or if workers must obtain it through external providers (False).,Workforce Management Standard
workforce,labor_management,qualification,issuing_authority,issuing_authority,Issuing Authority,STRING,,,,,reference_data,"Name of the organization, agency, or body that issues or certifies this qualification (e.g., State Department of Motor Vehicles, OSHA, NFPA, PHMSA, internal utility training department).",Workforce Management Standard
workforce,labor_management,qualification,issuing_authority_type,issuing_authority_type,Issuing Authority Type,STRING,,,,government|industry_association|internal|third_party_certifier|professional_body,reference_data,"Classification of the issuing authority: government agency (OSHA, DMV), industry association (NFPA, IEEE), internal utility training program, third-party certification body, or professional organization.",Workforce Management Standard
workforce,labor_management,qualification,job_role_applicability,job_role_applicability,Job Role Applicability,STRING,,,,,reference_data,"Comma-separated list of job roles or positions for which this qualification is applicable or required (e.g., Lineworker, Substation Technician, Gas Service Technician, Meter Reader, Crew Chief).",Workforce Management Standard
workforce,labor_management,qualification,last_modified_timestamp,last_modified_timestamp,Last Modified Timestamp,TIMESTAMP,,,,,reference_data,Timestamp when this qualification record was last updated. Used for audit trail and change tracking.,Data Governance Standard
workforce,labor_management,qualification,minimum_experience_months,minimum_experience_months,Minimum Experience (Months),INT,,,,,reference_data,Minimum months of relevant work experience required before a worker can pursue this qualification. Null if no experience requirement.,Workforce Management Standard
workforce,labor_management,qualification,nerc_cip_required_flag,nerc_cip_required_flag,NERC CIP (Critical Infrastructure Protection) Required Flag,BOOLEAN,,,,,reference_data,Indicates whether this qualification is required under North American Electric Reliability Corporation Critical Infrastructure Protection standards for personnel with access to Bulk Electric System cyber or physical assets.,NERC CIP-004
workforce,labor_management,qualification,notes,notes,Notes,STRING,,,,,reference_data,"Additional notes, special instructions, or contextual information about this qualification that does not fit in other structured fields.",Workforce Management Standard
workforce,labor_management,qualification,practical_demonstration_required_flag,practical_demonstration_required_flag,Practical Demonstration Required Flag,BOOLEAN,,,,,reference_data,Indicates whether a hands-on practical demonstration or field evaluation is required to obtain this qualification (True) or not (False).,Workforce Management Standard
workforce,labor_management,qualification,prerequisite_qualifications,prerequisite_qualifications,Prerequisite Qualifications,STRING,,,,,reference_data,Comma-separated list of qualification codes that are prerequisites for obtaining this qualification. Null if no prerequisites exist.,Workforce Management Standard
workforce,labor_management,qualification,qualification_category,qualification_category,Qualification Category,STRING,,,,safety|technical|operational|regulatory|leadership|specialized,reference_data,"Broad functional category grouping qualifications by purpose: safety (OSHA, Arc Flash), technical (CDL, equipment operation), operational (switching authorization), regulatory (gas operator qualification), leadership (crew chief), or specialized (confined space entry).",Workforce Management Standard
workforce,labor_management,qualification,qualification_code,qualification_code,Qualification Code,STRING,,,,"^[A-Z0-9]{4,20}$",reference_data,"Unique business identifier code for the qualification (e.g., CDL-A, OSHA-30, NFPA70E). Used for external reference and system integration.",Workforce Management Standard
workforce,labor_management,qualification,qualification_description,qualification_description,Qualification Description,STRING,,,,,reference_data,"Detailed description of the qualification including scope, purpose, and what competencies or knowledge it represents.",Workforce Management Standard
workforce,labor_management,qualification,qualification_name,qualification_name,Qualification Name,STRING,,,,,reference_data,"Full descriptive name of the qualification (e.g., Commercial Driver License Class A, OSHA 30-Hour Construction Safety, NFPA 70E Arc Flash Safety Training).",Workforce Management Standard
workforce,labor_management,qualification,qualification_status,qualification_status,Qualification Status,STRING,,,,active|inactive|retired|under_review|pending_approval|suspended,reference_data,Current lifecycle status of the qualification in the catalog. Active qualifications are available for assignment and tracking; inactive or retired qualifications are no longer issued but may be maintained for historical worker records.,Workforce Management Standard
workforce,labor_management,qualification,qualification_type,qualification_type,Qualification Type,STRING,,,,license|certification|training|competency|authorization|permit,reference_data,"Category of qualification distinguishing licenses, certifications, training completions, competency assessments, authorizations, and permits.",Workforce Management Standard
workforce,labor_management,qualification,regulatory_authority,regulatory_authority,Regulatory Authority,STRING,,,,,reference_data,"Name of the regulatory body that mandates this qualification if regulatory_mandate_flag is True (e.g., OSHA, PHMSA, NERC, State Public Utility Commission). Null if not regulatory-mandated.","OSHA, PHMSA, NERC CIP, FERC, State PUC"
