domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
billing,revenue_pricing,invoice,bill_period_end_date,bill_period_end_date,Bill Period End Date,DATE,,,,,transactional_data,End date of the billing period covered by this invoice. Represents the last day of consumption included in the bill. Typically corresponds to the meter read date.,FERC Uniform System of Accounts
billing,revenue_pricing,invoice,bill_period_start_date,bill_period_start_date,Bill Period Start Date,DATE,,,,,transactional_data,Start date of the billing period covered by this invoice. Represents the first day of consumption included in the bill. Aligns with meter read cycle dates.,FERC Uniform System of Accounts
billing,revenue_pricing,invoice,billing_days,billing_days,Billing Days,INT,,,,,transactional_data,"Number of days in the billing period, calculated as the difference between bill period end date and bill period start date. Used to normalize consumption for comparison across billing cycles of varying lengths.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice,commodity_type,commodity_type,Commodity Type,STRING,,,,electric|gas|dual,transactional_data,"Type of utility service billed on this invoice. Electric-only, gas-only, or dual-commodity (combined electric and gas charges on a single invoice).",FERC Uniform System of Accounts
billing,revenue_pricing,invoice,consumption_kwh,consumption_kwh,Consumption Kilowatt-Hours (kWh),"DECIMAL(18,3)",,,,,transactional_data,"Total electric energy consumption during the billing period, measured in kWh (Kilowatt-Hours). Derived from meter reads (actual or estimated) from AMI or AMR systems. Null for gas-only invoices.",NERC Standards
billing,revenue_pricing,invoice,consumption_therms,consumption_therms,Consumption Therms,"DECIMAL(18,3)",,,,,transactional_data,"Total gas consumption during the billing period, measured in Therms (unit of heat energy for gas billing). One Therm equals 100,000 BTU. Derived from meter reads. Null for electric-only invoices.",AGA Standards
billing,revenue_pricing,invoice,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,transactional_data,System timestamp when the invoice record was first created in the billing system. Used for audit trail and data lineage tracking.,SOX Compliance
billing,revenue_pricing,invoice,current_charges_amount,current_charges_amount,Current Charges Amount,"DECIMAL(18,2)",,,,,transactional_data,"Total charges for the current billing period before taxes and regulatory riders. Includes energy charges (kWh or Therm), demand charges (kW or MW), customer charges, and any applicable FAC (Fuel Adjustment Clause) adjustments. Expressed in USD.",GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,customer_charge_amount,customer_charge_amount,Customer Charge Amount,"DECIMAL(18,2)",,,,,transactional_data,"Fixed monthly charge for maintaining the customer account and service connection, independent of consumption. Covers meter reading, billing, customer service, and infrastructure maintenance costs. Approved by PUC tariff. Expressed in USD.",PUC Tariff Rules
billing,revenue_pricing,invoice,delivery_method,delivery_method,Delivery Method,STRING,,,,paper|email|online_portal,transactional_data,Method by which the invoice was delivered to the customer. Paper invoices are mailed via postal service. Email invoices are sent as PDF attachments. Online portal invoices are available for download through the customer self-service portal.,PUC Consumer Protection Rules
billing,revenue_pricing,invoice,demand_charge_amount,demand_charge_amount,Demand Charge Amount,"DECIMAL(18,2)",,,,,transactional_data,"Charges for peak demand during the billing period, applicable to commercial and industrial customers. Based on the highest kW (Kilowatt) or MW (Megawatt) demand recorded during on-peak hours. Not applicable to most residential customers. Expressed in USD.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice,disconnection_notice_flag,disconnection_notice_flag,Disconnection Notice Flag,BOOLEAN,,,,,transactional_data,Indicates whether a disconnection notice has been issued for this invoice due to non-payment. True if the customer has been notified of pending service disconnection. Disconnection procedures are governed by PUC consumer protection rules.,PUC Consumer Protection Rules
billing,revenue_pricing,invoice,dispute_flag,dispute_flag,Dispute Flag,BOOLEAN,,,,,transactional_data,Indicates whether the customer has disputed this invoice. True if a formal dispute has been filed with customer service or the PUC. Disputed invoices may be placed on hold for collections pending resolution.,PUC Consumer Protection Rules
billing,revenue_pricing,invoice,dispute_reason,dispute_reason,Dispute Reason,STRING,,,,,transactional_data,"Free-text description of the reason for the invoice dispute, as provided by the customer or customer service representative. Common reasons include billing errors, meter read discrepancies, rate application issues, and service quality complaints.",PUC Consumer Protection Rules
billing,revenue_pricing,invoice,due_date,due_date,Payment Due Date,DATE,,,,,transactional_data,Date by which payment must be received to avoid late fees or service disconnection. Calculated based on invoice date plus payment terms (typically 15-21 days).,PUC Tariff Rules
billing,revenue_pricing,invoice,energy_charge_amount,energy_charge_amount,Energy Charge Amount,"DECIMAL(18,2)",,,,,transactional_data,"Charges for energy consumption during the billing period. For electric service, based on kWh (Kilowatt-Hours) consumed. For gas service, based on Therms or MCF (Thousand Cubic Feet) consumed. Calculated by applying the rate schedule energy rate to metered usage. Expressed in USD.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice,fac_adjustment_amount,fac_adjustment_amount,Fuel Adjustment Clause (FAC) Adjustment Amount,"DECIMAL(18,2)",,,,,transactional_data,Adjustment to energy charges based on fluctuations in fuel costs for generation. FAC (Fuel Adjustment Clause) allows utilities to pass through fuel cost changes without a full rate case. Can be positive (surcharge) or negative (credit). Approved by PUC. Expressed in USD.,PUC Tariff Rules
billing,revenue_pricing,invoice,gl_posting_date,gl_posting_date,General Ledger (GL) Posting Date,DATE,,,,,transactional_data,Date the invoice was posted to the general ledger in the ERP system (SAP S/4HANA or Oracle ERP Cloud). Used for financial period closing and reconciliation between the CIS and ERP systems.,GAAP Financial Reporting
billing,revenue_pricing,invoice,invoice_date,invoice_date,Invoice Date,DATE,,,,,transactional_data,Date the invoice was generated by the billing system. Used as the official invoice issuance date for revenue recognition and aging calculations.,GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,invoice_number,invoice_number,Invoice Number,STRING,,,,,transactional_data,"Human-readable, externally-visible invoice number printed on the customer bill. Unique within the billing system and used for customer inquiries, payment references, and dispute resolution.",GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,invoice_status,invoice_status,Invoice Status,STRING,,,,,transactional_data,Current lifecycle status of the invoice. Tracks progression from generation through payment or write-off. Disputed status triggers collections workflow. Cancelled status applies to voided or reversed invoices. [ENUM-REF-CANDIDATE: generated|issued|mailed|paid|partially_paid|disputed|written_off|cancelled — 8 candidates stripped; promote to reference product],GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,invoice_type,invoice_type,Invoice Type,STRING,,,,regular|final|adjustment|estimated|corrected,transactional_data,Classification of the invoice based on billing cycle context. Regular invoices are standard monthly/bi-monthly bills. Final invoices are issued upon account closure or move-out. Adjustment invoices correct prior billing errors. Estimated invoices are issued when actual meter reads are unavailable. Corrected invoices replace previously issued invoices.,FERC Uniform System of Accounts
billing,revenue_pricing,invoice,late_fee_amount,late_fee_amount,Late Fee Amount,"DECIMAL(18,2)",,,,,transactional_data,Late payment fee assessed if payment is not received by the due date. Late fee rates and grace periods are defined in the PUC-approved tariff. Expressed in USD.,PUC Tariff Rules
billing,revenue_pricing,invoice,meter_read_type,meter_read_type,Meter Read Type,STRING,,,,actual|estimated|customer_read,transactional_data,"Indicates whether the invoice is based on an actual meter read from AMI (Advanced Metering Infrastructure) or AMR (Automated Meter Reading), an estimated read due to meter access issues, or a customer-provided read.",NERC Standards
billing,revenue_pricing,invoice,outstanding_balance_amount,outstanding_balance_amount,Outstanding Balance Amount,"DECIMAL(18,2)",,,,,transactional_data,"Remaining unpaid balance on this invoice, calculated as total amount due minus payment received amount. Used for aging analysis and collections prioritization. Expressed in USD.",GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,payment_plan_flag,payment_plan_flag,Payment Plan Flag,BOOLEAN,,,,,transactional_data,Indicates whether this invoice is part of a payment plan or installment agreement. True if the customer has arranged to pay the balance over multiple billing cycles. Payment plans are offered to customers facing financial hardship.,PUC Consumer Protection Rules
billing,revenue_pricing,invoice,payment_received_amount,payment_received_amount,Payment Received Amount,"DECIMAL(18,2)",,,,,transactional_data,"Total payments received and applied to this invoice as of the current date. Updated as payments are posted from various channels (online, mail, phone, in-person). Expressed in USD.",GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,peak_demand_kw,peak_demand_kw,Peak Demand Kilowatts (kW),"DECIMAL(18,3)",,,,,transactional_data,"Maximum electric demand recorded during the billing period, measured in kW (Kilowatts). Used to calculate demand charges for commercial and industrial customers. Captured from interval meter data (AMI). Null for residential customers without demand metering.",NERC Standards
billing,revenue_pricing,invoice,previous_balance_amount,previous_balance_amount,Previous Balance Amount,"DECIMAL(18,2)",,,,,transactional_data,"Outstanding balance carried forward from prior billing cycles. Includes unpaid charges, late fees, and any credits or adjustments from previous invoices. Expressed in USD.",GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,print_date,print_date,Print Date,DATE,,,,,transactional_data,Date the invoice was printed or electronically delivered to the customer. May differ from invoice date if batch printing or electronic delivery is delayed.,PUC Consumer Protection Rules
billing,revenue_pricing,invoice,regulatory_rider_amount,regulatory_rider_amount,Regulatory Rider Amount,"DECIMAL(18,2)",,,,,transactional_data,"Total charges or credits from regulatory riders approved by the PUC. Riders recover specific costs such as renewable energy programs (RPS - Renewable Portfolio Standard), energy efficiency (EE) programs, demand response (DR) programs, environmental compliance, and infrastructure investments. Expressed in USD.",PUC Tariff Filings
billing,revenue_pricing,invoice,revenue_recognition_date,revenue_recognition_date,Revenue Recognition Date,DATE,,,,,transactional_data,"Date on which revenue from this invoice is recognized in the general ledger for GAAP financial reporting. Typically the invoice date or the bill period end date, depending on the utility's revenue recognition policy.",GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,tax_amount,tax_amount,Tax Amount,"DECIMAL(18,2)",,,,,transactional_data,"Total taxes applied to the invoice, including state sales tax, local utility taxes, franchise fees, and any other government-mandated taxes. Tax rates and applicability vary by jurisdiction and customer class. Expressed in USD.",State and Local Tax Codes
billing,revenue_pricing,invoice,total_amount_due,total_amount_due,Total Amount Due,"DECIMAL(18,2)",,,,,transactional_data,"Total amount the customer must pay, calculated as previous balance plus current charges plus taxes plus regulatory riders. This is the net amount due printed on the invoice. Expressed in USD.",GAAP Revenue Recognition ASC 606
billing,revenue_pricing,invoice,updated_timestamp,updated_timestamp,Updated Timestamp,TIMESTAMP,,,,,transactional_data,"System timestamp when the invoice record was last modified. Updated when invoice status changes, payments are applied, or adjustments are made. Used for audit trail and change tracking.",SOX Compliance
billing,revenue_pricing,invoice_line,invoice_line_id,invoice_line_id,Invoice Line Identifier (ID),BIGINT,Y,,,,transactional_data,Unique system-generated identifier for each invoice line item. Primary key for the invoice line product.,ISO/IEC 11179
billing,revenue_pricing,invoice_line,billing_rate_schedule_id,billing_rate_schedule_id,Rate Schedule Code,BIGINT,,billing.rate_schedule.rate_schedule_id,,,transactional_data,"Tariff rate schedule code applied to calculate this charge. References the approved rate structure filed with the Public Utility Commission (PUC). Examples: 'RES-1' (Residential Service), 'COM-2' (Small Commercial), 'IND-3' (Large Industrial), 'TOU-A' (Time-of-Use Schedule A). Critical for rate case cost studies and regulatory compliance.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,invoice_id,invoice_id,Invoice Identifier (ID),BIGINT,,billing.invoice.invoice_id,,,transactional_data,Foreign key reference to the parent invoice header. Links this line item to the billing invoice document generated by Oracle CC&B or SAP IS-U.,FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,meter_id,meter_id,Meter Identifier (ID),BIGINT,,metering.meter.meter_id,,,transactional_data,"Foreign key reference to the meter or Advanced Metering Infrastructure (AMI) endpoint that recorded the consumption data used to calculate this charge. Links billing charges back to metered usage data in the Meter Data Management System (MDMS). Null for non-metered charges such as fixed customer charges, taxes, or credits.",ANSI C12.19
billing,revenue_pricing,invoice_line,ppa_contract_id,ppa_contract_id,Ppa Contract Id (Foreign Key),BIGINT,,market.ppa_contract.ppa_contract_id,,,transactional_data,"Foreign key linking to market.ppa_contract. Business justification: When utilities pass through PPA costs via specific line items (renewable energy charges, contract capacity charges), the invoice line must reference the source contract for regulatory compliance, cost",Internal - LLM Generated Cross-Domain Link
billing,revenue_pricing,invoice_line,service_point_id,service_point_id,Service Point Identifier (ID),BIGINT,,distribution.service_point.service_point_id,,,transactional_data,Foreign key reference to the service point (delivery location) where the utility service is provided. Links the charge to the physical location on the distribution network. Critical for geographic revenue analysis and outage correlation.,FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,adjustment_reason_code,adjustment_reason_code,Adjustment Reason Code,STRING,,,,,transactional_data,"Reason code for billing adjustments or credits. BILLING_ERROR (correction of calculation error), METER_ADJUSTMENT (meter read correction or estimation adjustment), PAYMENT_REVERSAL (reversal of payment or credit), DISPUTE_RESOLUTION (customer dispute settlement), RATE_CHANGE (retroactive rate adjustment), PRORATION (partial period adjustment for move-in/move-out), LATE_FEE_WAIVER (penalty waiver), GOODWILL_CREDIT (customer service credit), OTHER (miscellaneous adjustments). Null for standard charges. Supports customer dispute tracking and audit trail requirements. [ENUM-REF-CANDIDATE: BILLING_ERROR|METER_ADJUSTMENT|PAYMENT_REVERSAL|DISPUTE_RESOLUTION|RATE_CHANGE|PRORATION|LATE_FEE_WAIVER|GOODWILL_CREDIT|OTHER — 9 candidates stripped; promote to reference product]",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,billing_period_end_date,billing_period_end_date,Billing Period End Date,DATE,,,,,transactional_data,End date of the billing period for which this charge applies. Defines the conclusion of the consumption or service period being billed. Format: yyyy-MM-dd.,FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,billing_period_start_date,billing_period_start_date,Billing Period Start Date,DATE,,,,,transactional_data,Start date of the billing period for which this charge applies. Defines the beginning of the consumption or service period being billed. Format: yyyy-MM-dd.,FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,charge_description,charge_description,Charge Description,STRING,,,,,transactional_data,"Human-readable description of the charge line item as it appears on the customer invoice. Provides detailed explanation of the charge component, rate schedule tier, Time-of-Use (TOU) period, or regulatory rider being applied. Examples: 'Residential Electric Service - Summer On-Peak Energy', 'Natural Gas Distribution Charge', 'Renewable Energy Surcharge', 'State Sales Tax'.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,charge_type_code,charge_type_code,Charge Type Code,STRING,,,,,transactional_data,"Classification code identifying the nature of the billable charge. Common values include ENERGY (consumption charges in kWh or MCF), DEMAND (peak kW charges), CUSTOMER (fixed monthly service charge), DISTRIBUTION (delivery charges), TRANSMISSION (bulk transport charges), FAC (Fuel Adjustment Clause rider), CIAC (Contribution in Aid of Construction recovery), RPS (Renewable Portfolio Standard surcharge), TAX (sales tax, utility tax), CREDIT (bill adjustments, payment credits), LATE_FEE (penalty charges), RECONNECT (service restoration fee), DEPOSIT (security deposit), and OTHER (miscellaneous charges). [ENUM-REF-CANDIDATE: ENERGY|DEMAND|CUSTOMER|DISTRIBUTION|TRANSMISSION|FAC|CIAC|RPS|TAX|CREDIT|LATE_FEE|RECONNECT|DEPOSIT|OTHER — 14 candidates stripped; promote to reference product]",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,cost_center_code,cost_center_code,Cost Center Code,STRING,,,,,transactional_data,"Cost center or profit center code for internal management accounting. Identifies the business unit, operating division, or service territory responsible for this revenue line. Supports Operations and Maintenance (O&M) cost allocation, performance-based ratemaking (PBR) analysis, and internal profitability reporting.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,transactional_data,"Timestamp when this invoice line record was first created in the billing system. Represents the initial insertion into Oracle CC&B, SAP IS-U, or the data warehouse. Format: yyyy-MM-ddTHH:mm:ss.SSSXXX. Supports audit trail and data lineage.",ISO 8601
billing,revenue_pricing,invoice_line,disputed_flag,disputed_flag,Disputed Flag,BOOLEAN,,,,,transactional_data,Indicates whether this invoice line is under customer dispute. True if the customer has formally disputed this charge through the Customer Information System (CIS) or Customer Relationship Management (CRM) system. False if not disputed. Disputed charges may be held from collections pending resolution. Supports dispute management and regulatory compliance with customer rights provisions.,PUC Customer Service Rules
billing,revenue_pricing,invoice_line,gl_account_code,gl_account_code,General Ledger (GL) Account Code,STRING,,,,,transactional_data,"General Ledger account code for revenue recognition in the Enterprise Resource Planning (ERP) system (SAP S/4HANA or Oracle ERP Cloud). Maps the invoice line charge to the appropriate revenue account in the FERC Uniform System of Accounts chart of accounts. Examples: '440' (Electric Operating Revenues - Residential), '480' (Gas Operating Revenues - Commercial). Critical for financial close, GAAP revenue reporting, and regulatory compliance.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,last_updated_timestamp,last_updated_timestamp,Last Updated Timestamp,TIMESTAMP,,,,,transactional_data,"Timestamp when this invoice line record was last modified. Captures adjustments, corrections, or dispute resolution updates. Format: yyyy-MM-ddTHH:mm:ss.SSSXXX. Supports audit trail and change tracking.",ISO 8601
billing,revenue_pricing,invoice_line,line_amount,line_amount,Line Amount,"DECIMAL(15,2)",,,,,transactional_data,"Extended charge amount for this invoice line. Calculated as usage_quantity multiplied by unit_rate, or a fixed amount for non-usage-based charges. Represents the pre-tax charge value. Positive values indicate charges; negative values indicate credits or adjustments. Expressed in the invoice currency (typically USD for U.S. utilities).",GAAP ASC 606
billing,revenue_pricing,invoice_line,line_number,line_number,Line Number,INT,,,,,transactional_data,Sequential line number within the invoice. Determines the display order of charges on the customer bill. Typically starts at 1 and increments for each charge component.,FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,print_sequence,print_sequence,Print Sequence,INT,,,,,transactional_data,"Display sequence number for printing this line on the customer invoice. Determines the order in which charges appear on the bill. Typically groups charges by type (energy, demand, fixed, taxes) and sorts within groups. Supports customer bill presentation and readability.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,proration_factor,proration_factor,Proration Factor,"DECIMAL(5,4)",,,,,transactional_data,"Proration factor applied to calculate partial-period charges for move-in, move-out, or mid-cycle rate changes. Expressed as a decimal between 0 and 1 representing the fraction of the billing period for which the charge applies. Example: 0.5000 for a half-month charge. Null for full-period charges. Ensures accurate billing for partial service periods.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,rate_component_code,rate_component_code,Rate Component Code,STRING,,,,,transactional_data,"Specific component within the rate schedule being applied. Identifies the tier, block, or Time-of-Use (TOU) period for tiered or time-differentiated rates. Examples: 'TIER1' (first 500 kWh), 'TIER2' (501-1000 kWh), 'ON_PEAK' (summer on-peak hours), 'OFF_PEAK' (off-peak hours), 'SHOULDER' (shoulder period). Enables granular revenue analysis by rate structure element.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,regulatory_rider_code,regulatory_rider_code,Regulatory Rider Code,STRING,,,,,transactional_data,"Code identifying the regulatory rider or surcharge applied to this line. Riders are PUC-approved rate adjustments for specific cost recovery mechanisms. Examples: 'FAC' (Fuel Adjustment Clause for fuel cost pass-through), 'DSM' (Demand-Side Management program cost recovery), 'RPS' (Renewable Portfolio Standard compliance surcharge), 'CIAC' (Contribution in Aid of Construction recovery), 'PBR' (Performance-Based Ratemaking adjustment). Null if no rider applies. Critical for regulatory reporting and rate case reconciliation.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,revenue_class_code,revenue_class_code,Revenue Class Code,STRING,,,,RESIDENTIAL|COMMERCIAL|INDUSTRIAL|STREET_LIGHTING|PUBLIC_AUTHORITY|WHOLESALE,transactional_data,"Customer class or revenue category for regulatory reporting. RESIDENTIAL (single-family and multi-family homes), COMMERCIAL (small and medium businesses), INDUSTRIAL (large manufacturing and industrial customers), STREET_LIGHTING (municipal street and highway lighting), PUBLIC_AUTHORITY (government and public institutions), WHOLESALE (sales to other utilities or power marketers). Aligns with FERC Form 1 and state PUC reporting requirements.",FERC Form 1
billing,revenue_pricing,invoice_line,revenue_recognition_date,revenue_recognition_date,Revenue Recognition Date,DATE,,,,,transactional_data,"Date on which revenue for this invoice line is recognized in the General Ledger under GAAP ASC 606 (Revenue from Contracts with Customers). Typically the invoice date or service delivery date. Critical for financial close, revenue accrual, and GAAP compliance. Format: yyyy-MM-dd.",GAAP ASC 606
billing,revenue_pricing,invoice_line,service_type,service_type,Service Type,STRING,,,,ELECTRIC|GAS,transactional_data,"Type of utility service being billed on this line. ELECTRIC for electric service charges (kWh, kW), GAS for natural gas service charges (MCF, Therm). Enables revenue decomposition by commodity type for regulatory reporting to PUCs and FERC.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,source_system_code,source_system_code,Source System Code,STRING,,,,CC&B|IS-U|MDMS|ERP|MANUAL,transactional_data,"Code identifying the operational system of record that generated this invoice line. CC&B (Oracle Customer Care and Billing), IS-U (SAP Industry Solution for Utilities), MDMS (Meter Data Management System for interval data charges), ERP (Enterprise Resource Planning for manual adjustments), MANUAL (manually entered adjustments). Supports data lineage, audit trail, and system integration reconciliation.",ISO/IEC 11179
billing,revenue_pricing,invoice_line,source_transaction_reference,source_transaction_reference,Source Transaction Identifier (ID),STRING,,,,,transactional_data,"Unique transaction identifier from the source system (Oracle CC&B, SAP IS-U, or MDMS) that generated this invoice line. Enables traceability back to the originating billing calculation or charge engine transaction. Supports audit trail, dispute resolution, and system integration reconciliation.",ISO/IEC 11179
billing,revenue_pricing,invoice_line,tax_amount,tax_amount,Tax Amount,"DECIMAL(15,2)",,,,,transactional_data,"Tax amount applied to this invoice line. Includes sales tax, utility tax, franchise fees, or other regulatory taxes. Calculated based on applicable tax rates and jurisdictional rules. Null if the line item is non-taxable or represents a tax charge itself. Supports tax reporting and revenue recognition under GAAP.",GAAP ASC 740
billing,revenue_pricing,invoice_line,taxable_flag,taxable_flag,Taxable Flag,BOOLEAN,,,,,transactional_data,"Indicates whether this invoice line is subject to sales tax or utility tax. True if taxable, False if exempt. Determines whether tax_amount is calculated for this line. Tax exemption rules vary by jurisdiction, customer class, and charge type. Supports tax compliance and reporting.",State Tax Codes
billing,revenue_pricing,invoice_line,total_line_amount,total_line_amount,Total Line Amount,"DECIMAL(15,2)",,,,,transactional_data,Total amount for this invoice line including taxes. Calculated as line_amount plus tax_amount. Represents the final charge or credit amount for this line item. Positive values indicate charges; negative values indicate credits. Expressed in the invoice currency.,GAAP ASC 606
billing,revenue_pricing,invoice_line,unit_of_measure,unit_of_measure,Unit of Measure (UOM),STRING,,,,,transactional_data,"Unit of measure for the usage quantity. KWH (kilowatt-hour) for electric energy consumption, MWH (megawatt-hour) for large commercial/industrial energy, KW (kilowatt) for electric demand, MW (megawatt) for large demand, MCF (thousand cubic feet) for natural gas volume, THERM (unit of heat energy) for gas billing, EACH for count-based charges (e.g., number of reconnections), PERCENT for percentage-based adjustments. [ENUM-REF-CANDIDATE: KWH|MWH|KW|MW|MCF|THERM|EACH|PERCENT — 8 candidates stripped; promote to reference product]",ANSI C12.19
billing,revenue_pricing,invoice_line,unit_rate,unit_rate,Unit Rate,"DECIMAL(12,6)",,,,,transactional_data,"Rate per unit of measure applied to calculate the charge amount. Expressed in currency per unit (e.g., dollars per kWh, dollars per MCF, dollars per kW). Derived from the approved tariff rate schedule filed with the PUC. Null for fixed charges or lump-sum adjustments. Critical for rate case analysis and revenue reconciliation.",FERC Uniform System of Accounts
billing,revenue_pricing,invoice_line,usage_quantity,usage_quantity,Usage Quantity,"DECIMAL(18,4)",,,,,transactional_data,"Quantity of utility service consumed or delivered during the billing period. For energy charges, represents kilowatt-hours (kWh), Megawatt-hours (MWh), thousand cubic feet (MCF), or Therms. For demand charges, represents peak kilowatts (kW) or Megawatts (MW). Null for fixed charges, taxes, or credits that are not usage-based. Sourced from MDMS interval data aggregation or Automated Meter Reading (AMR) systems.",ANSI C12.19
billing,revenue_pricing,rate_schedule,rate_schedule_id,rate_schedule_id,Rate Schedule Identifier,BIGINT,Y,,,,reference_data,Primary key for rate_schedule,
billing,revenue_pricing,rate_schedule,cost_center_id,cost_center_id,Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,reference_data,Foreign key linking to finance.cost_center. Business justification: Rate schedules tie to cost centers for cost-of-service studies and rate case preparation. Required for regulatory cost allocation and revenue requirement calculations in rate proceedings.,Internal - LLM Generated Cross-Domain Link
billing,revenue_pricing,rate_schedule,ppa_contract_id,ppa_contract_id,Ppa Contract Id (Foreign Key),BIGINT,,market.ppa_contract.ppa_contract_id,,,reference_data,"Foreign key linking to market.ppa_contract. Business justification: Utilities design retail rate schedules (renewable energy riders, fuel adjustment clauses) that recover costs from specific PPA contracts. Essential for rate case filings, regulatory cost recovery, and",Internal - LLM Generated Cross-Domain Link
billing,revenue_pricing,rate_schedule,pricing_node_id,pricing_node_id,Pricing Node Id (Foreign Key),BIGINT,,market.pricing_node.pricing_node_id,,,reference_data,Foreign key linking to market.pricing_node. Business justification: Utilities in restructured markets with nodal pricing or location-based rates tie rate schedules to specific pricing nodes for pass-through of locational marginal pricing. Essential for real-time prici,Internal - LLM Generated Cross-Domain Link
billing,revenue_pricing,rate_schedule,superseded_by_rate_schedule_id,superseded_by_rate_schedule_id,Superseded By Rate Schedule ID,BIGINT,,billing.rate_schedule.rate_schedule_id,,,reference_data,Foreign key reference to the rate schedule that supersedes this one. Nullable if this is the current active version. Used to maintain rate schedule lineage and support customer migration from old to new schedules.,
billing,revenue_pricing,rate_schedule,tariff_schedule_id,tariff_schedule_id,Tariff Schedule Id (Foreign Key),BIGINT,,regulatory.tariff_schedule.tariff_schedule_id,,,reference_data,Foreign key linking to regulatory.tariff_schedule. Business justification: Rate schedules used for customer billing must be tied to formally approved regulatory tariff schedules. This FK formalizes the relationship between operational billing rates and regulatory tariff fili,Internal - LLM Generated Cross-Domain Link
billing,revenue_pricing,rate_schedule,approval_date,approval_date,Regulatory Approval Date,DATE,,,,,reference_data,Date the rate schedule was approved by the governing PUC or FERC. Must precede or match the effective date. Used for regulatory compliance reporting.,PUC Rate Case Management Standards
billing,revenue_pricing,rate_schedule,base_energy_rate,base_energy_rate,Base Energy Rate,"DECIMAL(12,6)",,,,,reference_data,"Base rate per unit of energy consumption (dollars per kWh for electric, dollars per Therm or MCF for gas). Excludes riders, surcharges, and adjustments. Represents the foundational commodity charge before layering FAC and other regulatory adjustments.",FERC Uniform System of Accounts
billing,revenue_pricing,rate_schedule,commodity_type,commodity_type,Commodity Type,STRING,,,,electric|gas|dual,reference_data,"Type of utility service this rate schedule applies to: electric, gas, or dual (combined electric and gas).",FERC Uniform System of Accounts
billing,revenue_pricing,rate_schedule,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,reference_data,Timestamp when this rate schedule record was first created in the system. Represents the audit trail for data lineage.,SOX Compliance - Audit Trail Requirements
billing,revenue_pricing,rate_schedule,currency_code,currency_code,Currency Code,STRING,,,,USD,reference_data,ISO 4217 three-letter currency code for all monetary values in this rate schedule. Typically USD for U.S. utilities.,ISO 4217 Currency Codes
billing,revenue_pricing,rate_schedule,customer_charge,customer_charge,Customer Charge,"DECIMAL(10,2)",,,,,reference_data,"Fixed monthly charge per customer account, independent of consumption. Covers meter reading, billing, and customer service costs. Expressed in dollars per month.",NARUC Cost Allocation Manual
billing,revenue_pricing,rate_schedule,customer_class,customer_class,Customer Class,STRING,,,,residential|commercial|industrial|agricultural|street_lighting|public_authority,reference_data,Customer classification segment this rate schedule applies to. Determines eligibility for the rate and drives cost allocation in rate case studies.,NARUC Customer Classification Standards
billing,revenue_pricing,rate_schedule,demand_charge_rate,demand_charge_rate,Demand Charge Rate,"DECIMAL(12,6)",,,,,reference_data,Rate per unit of peak demand (dollars per kW or MW). Applicable to commercial and industrial rate schedules with demand-based pricing. Nullable for residential and other non-demand schedules.,FERC Uniform System of Accounts
billing,revenue_pricing,rate_schedule,demand_charge_uom,demand_charge_uom,Demand Charge Unit of Measure (UOM),STRING,,,,kw|mw,reference_data,Unit of measure for the demand charge: kW (kilowatt) or MW (megawatt). Applicable only when demand_charge_rate is populated.,IEEE Standard Units of Measure
